id,user_id,age,occupation,gender
8108,101120,26,college/grad student,M
8109,79319,29,executive/managerial,M
8110,5425,30,sales/marketing,M
8111,63821,21,homemaker,F
8112,57620,29,sales/marketing,F
8113,74035,77,retired,M
8114,5141,25,academic/educator,M
8115,34630,32,homemaker,F
8116,66461,33,college/grad student,M
8117,28097,34,college/grad student,M
8118,70171,32,scientist,M
8119,77772,26,academic/educator,M
8120,41978,38,academic/educator,F
8121,92298,25,executive/managerial,M
8122,101451,32,sales/marketing,M
8123,52796,32,executive/managerial,M
8124,29458,33,scientist,F
8125,101624,28,college/grad student,F
8126,76129,33,customer service,M
8127,50935,30,executive/managerial,M
8128,72103,39,scientist,F
8129,90903,25,college/grad student,M
8130,4311,25,sales/marketing,M
8131,65653,30,other or not specified,M
8132,54813,32,executive/managerial,M
8133,61122,29,college/grad student,F
8134,54738,24,college/grad student,M
8135,9135,30,scientist,M
8136,35918,26,academic/educator,F
8137,92629,30,college/grad student,M
8138,49138,26,sales/marketing,M
8139,29736,27,college/grad student,M
8140,538,33,other or not specified,M
8141,72414,28,academic/educator,M
8142,31327,34,executive/managerial,M
8143,100148,31,college/grad student,M
8144,45181,31,scientist,M
8145,23704,24,college/grad student,M
8146,69038,21,sales/marketing,M
8147,3365,29,scientist,M
8148,44325,50,executive/managerial,M
8149,82095,29,executive/managerial,M
8150,97237,29,self-employed,M
8151,100202,28,executive/managerial,M
8152,46590,25,executive/managerial,M
8153,36954,40,writer,M
8154,61655,66,retired,F
8155,15816,26,sales/marketing,M
8156,68376,26,executive/managerial,M
8157,2480,25,executive/managerial,F
8158,16013,33,executive/managerial,M
8159,10282,32,executive/managerial,M
8160,40023,30,college/grad student,M
8161,83761,15,K-12 student,M
8162,48415,25,programmer,F
8163,14149,30,college/grad student,M
8164,50699,27,college/grad student,M
8165,90860,18,artist,M
8166,41608,55,executive/managerial,M
8167,8981,29,executive/managerial,M
8168,76778,31,college/grad student,M
8169,95552,15,artist,M
8170,49149,59,tradesman/craftsman,M
8171,103502,27,college/grad student,F
8172,19787,32,other or not specified,M
8173,21294,32,executive/managerial,M
8174,79430,22,college/grad student,M
8175,98997,26,scientist,M
8176,76989,32,K-12 student,M
8177,96616,21,scientist,M
8178,797,27,artist,F
8179,45610,32,executive/managerial,M
8180,76353,24,sales/marketing,M
8181,71245,29,sales/marketing,M
8182,29247,25,college/grad student,M
8183,100918,31,other or not specified,M
8184,1692,31,scientist,M
8185,31977,28,college/grad student,F
8186,12714,25,college/grad student,M
8187,4090,25,homemaker,M
8188,91071,34,executive/managerial,M
8189,48302,27,executive/managerial,M
8190,33843,29,sales/marketing,M
8191,37245,31,other or not specified,M
8192,24885,89,executive/managerial,M
8193,30003,28,sales/marketing,M
8194,10181,27,college/grad student,F
8195,38553,41,executive/managerial,M
8196,5405,30,college/grad student,M
8197,51566,34,programmer,M
8198,41996,29,sales/marketing,M
8199,33103,31,college/grad student,M
8200,62180,26,self-employed,M
8201,9621,27,college/grad student,M
8202,91175,12,K-12 student,M
8203,42679,29,sales/marketing,M
8204,35089,32,college/grad student,M
8205,22452,25,executive/managerial,M
8206,16797,21,K-12 student,M
8207,54525,30,other or not specified,M
8208,22666,32,executive/managerial,M
8209,98052,33,college/grad student,F
8210,99549,26,artist,F
8211,84838,30,college/grad student,M
8212,80266,28,sales/marketing,M
8213,101782,25,college/grad student,M
8214,90622,25,college/grad student,M
8215,89993,32,artist,M
8216,33807,33,college/grad student,M
8217,56910,16,K-12 student,M
8218,96284,31,college/grad student,M
8219,15293,31,scientist,M
8220,58090,27,self-employed,M
8221,76065,32,executive/managerial,M
8222,60606,31,other or not specified,M
8223,49172,25,college/grad student,M
8224,63187,17,artist,F
8225,82939,27,executive/managerial,F
8226,52338,26,other or not specified,M
8227,53810,33,scientist,M
8228,14156,29,college/grad student,M
8229,92385,11,homemaker,M
8230,2463,26,executive/managerial,M
8231,95184,29,academic/educator,M
8232,22582,32,executive/managerial,M
8233,87513,26,artist,F
8234,35474,33,scientist,M
8235,48076,27,other or not specified,M
8236,101079,84,executive/managerial,M
8237,9485,34,sales/marketing,M
8238,72643,30,sales/marketing,F
8239,49579,25,college/grad student,M
8240,69041,26,college/grad student,M
8241,27708,30,executive/managerial,M
8242,43839,31,sales/marketing,M
8243,79117,32,other or not specified,M
8244,21815,19,sales/marketing,M
8245,30878,33,scientist,M
8246,58600,22,other or not specified,M
8247,50514,83,academic/educator,M
8248,92125,24,sales/marketing,M
8249,13199,25,lawyer,M
8250,102439,32,college/grad student,M
8251,39318,29,tradesman/craftsman,M
8252,55468,27,other or not specified,M
8253,33695,27,academic/educator,M
8254,83524,18,homemaker,M
8255,52690,28,college/grad student,M
8256,77804,33,college/grad student,M
8257,66470,28,artist,F
8258,21047,33,college/grad student,F
8259,73021,26,college/grad student,M
8260,8963,45,unemployed,M
8261,79121,30,college/grad student,M
8262,52040,32,college/grad student,F
8263,50428,33,sales/marketing,M
8264,78239,26,technician/engineer,M
8265,102243,18,homemaker,M
8266,14382,28,homemaker,F
8267,64836,34,sales/marketing,M
8268,72831,18,sales/marketing,M
8269,76535,34,college/grad student,M
8270,80683,25,executive/managerial,M
8271,23810,30,executive/managerial,M
8272,94458,34,other or not specified,M
8273,68785,28,self-employed,F
8274,21993,32,executive/managerial,M
8275,20507,27,college/grad student,M
8276,24501,33,sales/marketing,M
8277,47710,29,scientist,M
8278,13255,34,sales/marketing,F
8279,64943,31,programmer,M
8280,42387,25,college/grad student,M
8281,25430,34,executive/managerial,M
8282,97664,62,retired,F
8283,65940,28,scientist,M
8284,7477,32,college/grad student,M
8285,101345,25,sales/marketing,M
8286,8848,25,executive/managerial,F
8287,80068,29,self-employed,M
8288,44992,27,academic/educator,F
8289,50393,40,executive/managerial,M
8290,82219,26,executive/managerial,M
8291,16060,26,college/grad student,M
8292,66669,36,executive/managerial,M
8293,52208,28,college/grad student,M
8294,54890,33,executive/managerial,M
8295,39752,33,executive/managerial,M
8296,90519,28,sales/marketing,M
8297,81222,33,executive/managerial,M
8298,7484,9,homemaker,M
8299,101083,27,college/grad student,M
8300,82127,29,executive/managerial,M
8301,16164,33,executive/managerial,M
8302,44577,18,sales/marketing,M
8303,12148,17,retired,M
8304,6587,27,self-employed,F
8305,50475,25,self-employed,M
8306,39194,30,technician/engineer,M
8307,103563,25,lawyer,M
8308,44128,32,executive/managerial,M
8309,64422,28,sales/marketing,F
8310,60641,30,scientist,M
8311,92561,33,sales/marketing,M
8312,75402,43,academic/educator,F
8313,74063,26,executive/managerial,M
8314,69133,30,college/grad student,M
8315,19745,31,homemaker,M
8316,56983,34,retired,F
8317,31305,29,other or not specified,F
8318,89206,32,scientist,M
8319,54960,29,college/grad student,M
8320,31669,29,other or not specified,M
8321,628,29,customer service,M
8322,7691,26,college/grad student,M
8323,18857,28,academic/educator,M
8324,68932,25,K-12 student,M
8325,88693,33,college/grad student,F
8326,26746,29,college/grad student,M
8327,83538,33,college/grad student,M
8328,3230,30,college/grad student,M
8329,56156,25,executive/managerial,M
8330,37326,27,college/grad student,F
8331,25916,34,college/grad student,M
8332,29289,32,academic/educator,M
8333,96604,28,college/grad student,M
8334,34748,28,college/grad student,M
8335,49701,25,self-employed,M
8336,8101,30,self-employed,M
8337,25552,50,executive/managerial,M
8338,56766,25,self-employed,M
8339,72201,33,executive/managerial,M
8340,72618,30,technician/engineer,M
8341,43175,32,college/grad student,F
8342,35996,34,college/grad student,M
8343,79261,33,college/grad student,M
8344,87377,26,homemaker,M
8345,60473,33,scientist,M
8346,3826,26,college/grad student,M
8347,40257,34,college/grad student,M
8348,44870,31,scientist,M
8349,13993,25,executive/managerial,M
8350,24028,33,scientist,M
8351,33106,25,clerical/admin,M
8352,49860,34,scientist,M
8353,80120,8,K-12 student,M
8354,46799,25,college/grad student,M
8355,75615,31,retired,M
8356,21348,24,college/grad student,M
8357,70217,25,K-12 student,M
8358,67197,34,college/grad student,M
8359,29971,33,executive/managerial,M
8360,52983,33,scientist,M
8361,7445,34,retired,M
8362,51935,29,customer service,M
8363,4447,27,college/grad student,M
8364,79684,33,sales/marketing,M
8365,10881,29,academic/educator,M
8366,34755,57,retired,F
8367,87675,29,executive/managerial,M
8368,2427,34,college/grad student,M
8369,85539,28,college/grad student,M
8370,27718,29,technician/engineer,M
8371,14602,29,self-employed,M
8372,32150,33,self-employed,F
8373,99657,28,college/grad student,M
8374,12539,28,sales/marketing,M
8375,75769,29,college/grad student,M
8376,18416,34,sales/marketing,M
8377,55732,25,college/grad student,F
8378,99164,37,sales/marketing,M
8379,93898,25,other or not specified,F
8380,61202,25,self-employed,F
8381,54970,33,sales/marketing,M
8382,43303,18,sales/marketing,M
8383,15504,30,college/grad student,F
8384,3661,73,retired,F
8385,68286,34,sales/marketing,M
8386,68977,25,sales/marketing,M
8387,63472,55,sales/marketing,M
8388,23194,33,other or not specified,M
8389,100034,30,scientist,M
8390,95975,27,college/grad student,M
8391,73744,29,college/grad student,F
8392,19990,33,college/grad student,M
8393,26763,29,clerical/admin,M
8394,93902,18,K-12 student,F
8395,51448,18,homemaker,F
8396,34178,26,executive/managerial,F
8397,95813,30,other or not specified,F
8398,51636,55,retired,M
8399,10940,31,sales/marketing,M
8400,17446,28,sales/marketing,M
8401,1142,33,executive/managerial,M
8402,35795,21,sales/marketing,M
8403,19900,30,executive/managerial,M
8404,23095,28,artist,F
8405,36431,29,sales/marketing,M
8406,87252,31,other or not specified,M
8407,76111,27,college/grad student,F
8408,44628,34,sales/marketing,M
8409,56951,30,scientist,F
8410,9956,22,self-employed,M
8411,68239,29,scientist,M
8412,23438,31,executive/managerial,M
8413,61730,32,scientist,M
8414,66854,26,executive/managerial,M
8415,14591,33,executive/managerial,M
8416,6791,33,scientist,M
8417,34430,18,college/grad student,M
8418,68640,30,college/grad student,M
8419,48228,29,college/grad student,M
8420,48233,29,sales/marketing,M
8421,45907,21,doctor/health care,F
8422,91088,30,executive/managerial,M
8423,47900,29,college/grad student,M
8424,48362,31,college/grad student,M
8425,96871,33,college/grad student,M
8426,73371,25,scientist,M
8427,12699,27,programmer,M
8428,91554,30,programmer,M
8429,71405,28,K-12 student,M
8430,18311,27,artist,M
8431,9458,18,scientist,M
8432,44376,34,scientist,M
8433,50280,28,college/grad student,M
8434,95336,31,artist,F
8435,47806,31,sales/marketing,M
8436,91522,30,college/grad student,M
8437,45483,26,K-12 student,M
8438,10805,26,college/grad student,M
8439,54027,26,college/grad student,M
8440,82515,25,college/grad student,F
8441,55811,27,college/grad student,M
8442,52217,28,self-employed,M
8443,96911,29,homemaker,F
8444,44155,33,college/grad student,M
8445,51871,27,executive/managerial,M
8446,13142,31,college/grad student,M
8447,35909,26,college/grad student,M
8448,51141,25,sales/marketing,M
8449,7427,33,executive/managerial,M
8450,70075,27,executive/managerial,M
8451,44719,29,executive/managerial,M
8452,72863,32,sales/marketing,M
8453,47592,32,college/grad student,M
8454,94735,30,college/grad student,M
8455,75955,29,K-12 student,M
8456,90037,29,self-employed,M
8457,99803,28,executive/managerial,M
8458,20046,30,college/grad student,M
8459,32539,35,self-employed,M
8460,86418,33,college/grad student,M
8461,32783,29,executive/managerial,F
8462,46946,18,homemaker,M
8463,48907,29,executive/managerial,M
8464,13058,27,sales/marketing,M
8465,22379,33,K-12 student,M
8466,27151,18,college/grad student,F
8467,54380,31,clerical/admin,M
8468,44687,33,college/grad student,M
8469,41233,31,college/grad student,M
8470,78942,21,college/grad student,M
8471,81137,25,scientist,F
8472,86180,26,executive/managerial,M
8473,101093,30,other or not specified,M
8474,77587,32,executive/managerial,F
8475,10399,25,self-employed,M
8476,55167,33,college/grad student,F
8477,101060,30,other or not specified,M
8478,73962,28,other or not specified,F
8479,11962,28,scientist,M
8480,37830,39,academic/educator,F
8481,31818,41,K-12 student,M
8482,7143,26,other or not specified,M
8483,63103,33,scientist,M
8484,16613,33,scientist,M
8485,9818,27,executive/managerial,M
8486,66328,34,scientist,M
8487,30125,34,executive/managerial,M
8488,94517,27,executive/managerial,M
8489,2331,33,academic/educator,F
8490,48833,31,college/grad student,F
8491,49383,26,other or not specified,M
8492,73048,29,college/grad student,M
8493,54390,26,college/grad student,M
8494,3135,31,college/grad student,M
8495,59809,32,executive/managerial,M
8496,11352,27,other or not specified,F
8497,37761,33,executive/managerial,M
8498,4105,25,college/grad student,M
8499,19423,32,college/grad student,M
8500,3693,33,scientist,M
8501,18033,41,homemaker,F
8502,95291,30,executive/managerial,M
8503,80289,28,college/grad student,M
8504,70455,34,college/grad student,M
8505,2146,26,other or not specified,M
8506,58963,34,homemaker,M
8507,97269,34,executive/managerial,M
8508,66751,28,college/grad student,M
8509,59123,26,college/grad student,F
8510,67232,30,executive/managerial,M
8511,55246,31,college/grad student,M
8512,12975,32,sales/marketing,M
8513,12479,19,lawyer,M
8514,71602,34,executive/managerial,M
8515,6619,27,college/grad student,M
8516,76079,31,sales/marketing,M
8517,16713,33,self-employed,M
8518,21089,25,self-employed,M
8519,58698,34,self-employed,M
8520,90157,18,K-12 student,M
8521,79693,34,homemaker,M
8522,48793,30,homemaker,M
8523,53514,25,scientist,F
8524,49247,34,college/grad student,M
8525,51319,31,scientist,M
8526,50097,25,self-employed,M
8527,85386,28,sales/marketing,M
8528,82283,30,college/grad student,M
8529,54313,34,scientist,M
8530,29780,28,executive/managerial,M
8531,89881,31,college/grad student,M
8532,80794,18,sales/marketing,M
8533,54476,20,scientist,M
8534,101189,32,executive/managerial,M
8535,45052,28,executive/managerial,M
8536,47047,32,college/grad student,M
8537,16444,29,scientist,F
8538,49364,32,college/grad student,M
8539,68704,17,K-12 student,M
8540,46863,25,self-employed,M
8541,82907,26,scientist,M
8542,101533,34,executive/managerial,M
8543,10730,31,academic/educator,F
8544,25199,26,scientist,M
8545,49449,31,scientist,M
8546,97412,27,retired,M
8547,75355,34,executive/managerial,M
8548,66111,30,self-employed,M
8549,79315,23,scientist,M
8550,99581,29,executive/managerial,M
8551,98459,28,sales/marketing,M
8552,15568,30,college/grad student,F
8553,26770,28,sales/marketing,M
8554,101275,40,sales/marketing,M
8555,20381,31,college/grad student,F
8556,56942,24,doctor/health care,F
8557,4022,18,artist,F
8558,60280,30,sales/marketing,M
8559,25801,27,technician/engineer,M
8560,64412,30,college/grad student,M
8561,9754,28,college/grad student,M
8562,92968,33,executive/managerial,M
8563,89981,33,executive/managerial,M
8564,22034,27,executive/managerial,M
8565,2837,27,scientist,M
8566,80351,33,college/grad student,M
8567,96565,31,programmer,M
8568,54858,25,executive/managerial,M
8569,20014,28,executive/managerial,M
8570,76406,33,college/grad student,M
8571,101730,28,college/grad student,M
8572,40319,34,executive/managerial,M
8573,68532,20,scientist,M
8574,31688,29,academic/educator,M
8575,4515,33,lawyer,M
8576,96693,26,sales/marketing,M
8577,54808,32,executive/managerial,M
8578,103595,34,executive/managerial,M
8579,87758,25,retired,F
8580,94361,30,scientist,F
8581,93199,33,college/grad student,M
8582,83518,25,sales/marketing,M
8583,50461,31,executive/managerial,M
8584,25635,27,college/grad student,M
8585,77336,31,homemaker,M
8586,63401,26,other or not specified,M
8587,60638,33,executive/managerial,M
8588,62443,32,college/grad student,M
8589,53350,22,college/grad student,M
8590,90804,29,academic/educator,F
8591,51738,28,self-employed,F
8592,97677,33,executive/managerial,M
8593,101156,29,self-employed,M
8594,12494,30,college/grad student,M
8595,38125,28,self-employed,M
8596,69993,31,executive/managerial,F
8597,51316,30,academic/educator,F
8598,35548,30,programmer,M
8599,4575,27,sales/marketing,M
8600,50537,27,college/grad student,M
8601,80435,33,college/grad student,F
8602,27969,33,sales/marketing,M
8603,6121,31,executive/managerial,M
8604,24323,50,academic/educator,F
8605,27115,27,executive/managerial,M
8606,56595,28,artist,F
8607,43111,26,self-employed,M
8608,85185,27,scientist,M
8609,49992,34,executive/managerial,M
8610,34848,25,lawyer,F
8611,76984,27,college/grad student,M
8612,18425,34,college/grad student,M
8613,47794,27,college/grad student,M
8614,19030,25,college/grad student,M
8615,53846,33,executive/managerial,M
8616,34645,23,scientist,M
8617,21939,35,executive/managerial,F
8618,66255,28,college/grad student,M
8619,87747,32,executive/managerial,M
8620,28074,34,college/grad student,M
8621,15752,32,college/grad student,M
8622,93333,27,college/grad student,M
8623,31171,28,executive/managerial,M
8624,555,25,tradesman/craftsman,M
8625,100309,30,executive/managerial,M
8626,42972,29,executive/managerial,M
8627,58065,29,self-employed,M
8628,80531,32,executive/managerial,M
8629,70156,28,college/grad student,M
8630,52406,30,sales/marketing,M
8631,97666,13,sales/marketing,M
8632,91139,28,other or not specified,F
8633,86297,27,executive/managerial,M
8634,42291,30,college/grad student,M
8635,40588,27,college/grad student,M
8636,69028,30,executive/managerial,M
8637,77446,27,executive/managerial,M
8638,52152,26,college/grad student,M
8639,45196,31,executive/managerial,F
8640,42424,31,sales/marketing,M
8641,66892,20,other or not specified,M
8642,6576,28,college/grad student,M
8643,93141,32,college/grad student,M
8644,100643,25,college/grad student,M
8645,70040,27,self-employed,M
8646,26053,34,executive/managerial,M
8647,74627,70,retired,F
8648,16911,29,academic/educator,M
8649,69761,28,college/grad student,M
8650,42869,28,college/grad student,M
8651,57676,25,sales/marketing,M
8652,16576,38,executive/managerial,M
8653,24995,30,college/grad student,M
8654,82394,33,retired,M
8655,67758,30,other or not specified,F
8656,41992,29,college/grad student,M
8657,24188,31,executive/managerial,M
8658,86416,29,executive/managerial,M
8659,101736,18,K-12 student,F
8660,44987,26,college/grad student,M
8661,14273,33,executive/managerial,F
8662,21450,28,executive/managerial,M
8663,65674,25,executive/managerial,M
8664,90327,29,executive/managerial,F
8665,77178,25,scientist,M
8666,22617,25,college/grad student,M
8667,72261,34,executive/managerial,F
8668,91419,32,K-12 student,M
8669,12462,31,executive/managerial,M
8670,86948,29,college/grad student,M
8671,29525,31,other or not specified,M
8672,34435,26,other or not specified,M
8673,48462,32,homemaker,M
8674,21952,27,executive/managerial,M
8675,66704,29,executive/managerial,M
8676,102246,27,college/grad student,M
8677,60307,26,college/grad student,M
8678,38856,32,sales/marketing,M
8679,29844,24,college/grad student,M
8680,73462,29,executive/managerial,M
8681,170,30,sales/marketing,M
8682,45599,30,other or not specified,M
8683,85937,89,executive/managerial,M
8684,60867,30,other or not specified,M
8685,66886,34,self-employed,M
8686,78293,28,executive/managerial,M
8687,18592,26,artist,M
8688,8507,24,college/grad student,M
8689,40536,32,technician/engineer,M
8690,79367,37,sales/marketing,F
8691,15656,29,self-employed,M
8692,32959,32,college/grad student,M
8693,97121,28,K-12 student,M
8694,19005,29,college/grad student,F
8695,55309,29,executive/managerial,M
8696,29763,30,college/grad student,M
8697,37871,32,executive/managerial,M
8698,46636,29,sales/marketing,M
8699,73549,27,executive/managerial,M
8700,66382,30,college/grad student,M
8701,1078,28,sales/marketing,M
8702,82601,29,executive/managerial,M
8703,101343,34,executive/managerial,M
8704,21139,28,scientist,M
8705,30817,19,scientist,M
8706,68419,22,sales/marketing,M
8707,63680,30,college/grad student,M
8708,66710,25,executive/managerial,M
8709,19494,32,K-12 student,M
8710,27435,31,executive/managerial,M
8711,62686,24,college/grad student,M
8712,57419,28,college/grad student,M
8713,82535,31,executive/managerial,M
8714,73156,27,college/grad student,M
8715,13950,34,college/grad student,M
8716,15490,29,executive/managerial,M
8717,36386,26,college/grad student,M
8718,62141,33,college/grad student,M
8719,90875,58,college/grad student,M
8720,21563,33,artist,F
8721,45515,32,sales/marketing,M
8722,93856,27,college/grad student,M
8723,77627,29,scientist,M
8724,78254,26,lawyer,M
8725,25491,28,other or not specified,M
8726,95841,31,sales/marketing,M
8727,23519,31,executive/managerial,M
8728,34007,31,sales/marketing,M
8729,2250,33,college/grad student,M
8730,33062,32,executive/managerial,M
8731,40304,24,sales/marketing,M
8732,52204,30,scientist,M
8733,53069,30,executive/managerial,M
8734,84774,32,other or not specified,F
8735,75044,58,retired,F
8736,21082,28,sales/marketing,F
8737,93231,27,executive/managerial,M
8738,93613,30,college/grad student,F
8739,26964,28,programmer,M
8740,72345,33,college/grad student,M
8741,73489,29,self-employed,M
8742,35862,34,college/grad student,M
8743,50578,29,other or not specified,M
8744,1422,28,executive/managerial,M
8745,17226,27,executive/managerial,M
8746,3012,32,college/grad student,M
8747,75459,29,college/grad student,M
8748,83953,33,college/grad student,M
8749,9759,44,academic/educator,M
8750,94777,22,sales/marketing,M
8751,100974,28,other or not specified,F
8752,12261,31,K-12 student,M
8753,41200,26,scientist,M
8754,75464,28,sales/marketing,M
8755,52900,27,scientist,M
8756,7573,30,other or not specified,M
8757,62645,32,scientist,M
8758,63703,29,college/grad student,M
8759,55222,27,executive/managerial,M
8760,13145,29,executive/managerial,M
8761,12089,25,sales/marketing,M
8762,70402,28,college/grad student,F
8763,27596,27,technician/engineer,M
8764,30397,31,scientist,M
8765,76404,23,sales/marketing,M
8766,86693,41,executive/managerial,F
8767,51785,33,executive/managerial,F
8768,101487,19,programmer,M
8769,17803,25,retired,M
8770,48167,19,programmer,M
8771,86176,20,college/grad student,M
8772,66223,33,tradesman/craftsman,M
8773,1295,30,scientist,M
8774,67178,30,college/grad student,M
8775,1671,29,executive/managerial,M
8776,28192,19,clerical/admin,M
8777,69554,34,college/grad student,F
8778,20882,22,college/grad student,M
8779,64599,30,executive/managerial,M
8780,79721,32,college/grad student,M
8781,18482,29,artist,F
8782,18154,18,clerical/admin,M
8783,80115,38,executive/managerial,M
8784,63043,26,college/grad student,F
8785,21383,27,scientist,M
8786,23919,27,self-employed,M
8787,69678,18,self-employed,M
8788,76160,18,scientist,M
8789,68843,32,artist,M
8790,103104,31,programmer,M
8791,42154,26,scientist,M
8792,44560,18,academic/educator,F
8793,98774,25,college/grad student,F
8794,59135,50,academic/educator,F
8795,51918,25,executive/managerial,M
8796,80896,34,retired,M
8797,32631,28,scientist,M
8798,102576,25,self-employed,M
8799,43656,32,college/grad student,M
8800,64323,36,academic/educator,M
8801,24585,30,academic/educator,F
8802,17903,26,sales/marketing,M
8803,2109,16,K-12 student,M
8804,45238,33,scientist,M
8805,35461,31,college/grad student,M
8806,56021,29,college/grad student,F
8807,35110,30,technician/engineer,M
8808,9261,26,college/grad student,F
8809,51851,32,college/grad student,M
8810,41452,24,scientist,M
8811,50720,33,sales/marketing,M
8812,96867,30,sales/marketing,M
8813,8353,31,executive/managerial,M
8814,64174,31,executive/managerial,M
8815,51289,30,executive/managerial,F
8816,40457,71,retired,F
8817,115,34,college/grad student,M
8818,31945,26,college/grad student,M
8819,25214,32,executive/managerial,M
8820,90750,23,sales/marketing,M
8821,5361,29,college/grad student,M
8822,20143,26,self-employed,M
8823,85294,29,executive/managerial,M
8824,1728,25,college/grad student,M
8825,12490,37,sales/marketing,M
8826,29299,27,scientist,M
8827,81893,25,executive/managerial,F
8828,81644,18,K-12 student,M
8829,100143,27,sales/marketing,M
8830,84115,29,sales/marketing,M
8831,89453,32,academic/educator,M
8832,67663,34,other or not specified,M
8833,21517,29,sales/marketing,M
8834,81243,71,academic/educator,F
8835,2918,50,academic/educator,M
8836,59991,28,executive/managerial,M
8837,60135,26,unemployed,M
8838,35933,26,self-employed,M
8839,404,19,other or not specified,M
8840,48801,27,college/grad student,M
8841,38204,30,homemaker,F
8842,4110,27,sales/marketing,M
8843,86971,26,scientist,M
8844,65898,31,other or not specified,M
8845,69285,26,college/grad student,F
8846,8536,30,sales/marketing,M
8847,249,29,executive/managerial,M
8848,20658,33,other or not specified,F
8849,41742,20,scientist,M
8850,68051,31,college/grad student,M
8851,103117,26,self-employed,F
8852,49915,43,college/grad student,F
8853,15130,26,self-employed,M
8854,42402,26,executive/managerial,M
8855,88232,28,executive/managerial,M
8856,29604,34,scientist,M
8857,15263,62,retired,M
8858,9801,18,sales/marketing,M
8859,96167,18,K-12 student,M
8860,34356,33,homemaker,F
8861,60440,39,executive/managerial,M
8862,28922,29,academic/educator,M
8863,23162,26,other or not specified,M
8864,99117,29,college/grad student,F
8865,11313,22,sales/marketing,M
8866,52315,25,sales/marketing,F
8867,33191,27,college/grad student,F
8868,43089,29,executive/managerial,M
8869,75624,26,self-employed,M
8870,77480,30,other or not specified,F
8871,73650,33,scientist,F
8872,10673,31,other or not specified,M
8873,28152,21,K-12 student,M
8874,41869,26,college/grad student,M
8875,63827,25,academic/educator,M
8876,51659,26,lawyer,M
8877,50544,19,sales/marketing,M
8878,99319,30,executive/managerial,M
8879,75314,30,programmer,M
8880,34729,32,sales/marketing,M
8881,13815,28,other or not specified,M
8882,43046,33,scientist,M
8883,63810,25,sales/marketing,M
8884,35078,25,college/grad student,M
8885,97770,28,sales/marketing,M
8886,55764,33,college/grad student,F
8887,11549,26,self-employed,M
8888,103173,30,sales/marketing,F
8889,64491,34,executive/managerial,M
8890,30923,25,executive/managerial,M
8891,44051,28,other or not specified,M
8892,33441,25,K-12 student,M
8893,56181,32,executive/managerial,M
8894,47686,28,executive/managerial,M
8895,80464,29,college/grad student,M
8896,99635,25,self-employed,M
8897,23374,32,executive/managerial,M
8898,73942,25,scientist,F
8899,67849,36,other or not specified,M
8900,102823,29,executive/managerial,M
8901,53563,27,artist,M
8902,12376,29,executive/managerial,M
8903,10387,27,artist,M
8904,31617,31,scientist,M
8905,75292,76,academic/educator,M
8906,62122,28,scientist,M
8907,25147,20,sales/marketing,M
8908,2612,30,executive/managerial,M
8909,60798,33,executive/managerial,M
8910,103486,25,college/grad student,M
8911,66350,40,executive/managerial,M
8912,97728,26,executive/managerial,M
8913,54422,34,college/grad student,M
8914,43341,28,college/grad student,M
8915,51062,31,scientist,M
8916,90109,28,executive/managerial,M
8917,24108,34,executive/managerial,M
8918,82268,34,executive/managerial,M
8919,30340,34,sales/marketing,M
8920,37273,28,executive/managerial,M
8921,81603,33,technician/engineer,M
8922,7083,23,sales/marketing,M
8923,30145,25,sales/marketing,M
8924,29879,32,sales/marketing,M
8925,5163,26,college/grad student,F
8926,42176,31,college/grad student,M
8927,95947,23,sales/marketing,M
8928,18180,33,executive/managerial,F
8929,43981,32,clerical/admin,F
8930,33949,26,executive/managerial,M
8931,3781,75,executive/managerial,M
8932,85910,29,other or not specified,F
8933,48030,28,academic/educator,M
8934,75579,25,executive/managerial,M
8935,77888,26,executive/managerial,M
8936,93924,30,sales/marketing,M
8937,20516,28,college/grad student,M
8938,5260,32,college/grad student,M
8939,77907,34,executive/managerial,M
8940,48069,31,college/grad student,M
8941,53890,28,homemaker,M
8942,98020,46,academic/educator,F
8943,15791,21,sales/marketing,M
8944,100261,33,scientist,M
8945,42441,32,sales/marketing,M
8946,88737,15,artist,M
8947,24445,26,executive/managerial,M
8948,70287,32,self-employed,M
8949,71886,30,college/grad student,M
8950,35437,34,executive/managerial,M
8951,73714,27,sales/marketing,F
8952,55436,34,executive/managerial,M
8953,88633,30,other or not specified,M
8954,56798,29,executive/managerial,M
8955,52081,24,scientist,M
8956,37659,31,artist,M
8957,91394,34,self-employed,M
8958,79936,32,college/grad student,M
8959,85211,25,self-employed,M
8960,71869,33,college/grad student,M
8961,28057,28,college/grad student,F
8962,95391,31,executive/managerial,F
8963,61869,20,sales/marketing,F
8964,74361,25,sales/marketing,M
8965,70461,26,homemaker,M
8966,71758,18,college/grad student,M
8967,70107,27,artist,F
8968,16708,33,executive/managerial,M
8969,18459,32,scientist,M
8970,96302,25,K-12 student,M
8971,13783,25,college/grad student,M
8972,82002,32,other or not specified,M
8973,58097,27,college/grad student,M
8974,55077,26,sales/marketing,M
8975,65847,25,executive/managerial,M
8976,8551,29,executive/managerial,M
8977,56648,33,college/grad student,M
8978,50669,25,sales/marketing,M
8979,76699,21,artist,M
8980,57943,27,college/grad student,M
8981,62924,26,executive/managerial,F
8982,98079,30,self-employed,M
8983,66167,20,artist,M
8984,72537,29,sales/marketing,M
8985,19533,29,artist,F
